,order_book_id,pb,pe_ttm,trade_date
0,000905.XSHG,2.3629,50.1822,2007-01-15
1,000905.XSHG,2.4456,51.9405,2007-01-16
2,000905.XSHG,2.4222,51.4423,2007-01-17
3,000905.XSHG,2.4751,52.5654,2007-01-18
4,000905.XSHG,2.5639,54.4515,2007-01-19
5,000905.XSHG,2.6741,56.8537,2007-01-22
6,000905.XSHG,2.675,56.8732,2007-01-23
7,000905.XSHG,2.7032,57.4005,2007-01-24
8,000905.XSHG,2.5783,54.7301,2007-01-25
9,000905.XSHG,2.5908,54.7437,2007-01-26
10,000905.XSHG,2.6786,56.4395,2007-01-29
11,000905.XSHG,2.6771,56.4088,2007-01-30
12,000905.XSHG,2.5327,53.639,2007-01-31
13,000905.XSHG,2.5544,54.0898,2007-02-01
14,000905.XSHG,2.5086,53.1287,2007-02-02
15,000905.XSHG,2.5256,53.0139,2007-02-05
16,000905.XSHG,2.5799,54.1455,2007-02-06
17,000905.XSHG,2.6248,55.0708,2007-02-07
18,000905.XSHG,2.672,55.9624,2007-02-08
19,000905.XSHG,2.6799,56.0313,2007-02-09
20,000905.XSHG,2.7376,56.7595,2007-02-12
21,000905.XSHG,2.788,57.8098,2007-02-13
22,000905.XSHG,2.8485,59.0018,2007-02-14
23,000905.XSHG,2.9356,60.7723,2007-02-15
24,000905.XSHG,2.9626,61.0712,2007-02-16
25,000905.XSHG,3.0776,63.2396,2007-02-26
26,000905.XSHG,2.8061,57.6613,2007-02-27
27,000905.XSHG,2.9306,60.2197,2007-02-28
28,000905.XSHG,2.8678,58.9179,2007-03-01
29,000905.XSHG,2.9191,59.9258,2007-03-02
30,000905.XSHG,2.9226,59.979,2007-03-05
31,000905.XSHG,2.93,60.1295,2007-03-06
32,000905.XSHG,3.004,61.5027,2007-03-07
33,000905.XSHG,3.0622,62.5774,2007-03-08
34,000905.XSHG,3.056,62.5089,2007-03-09
35,000905.XSHG,3.1106,61.9738,2007-03-12
36,000905.XSHG,3.145,62.6596,2007-03-13
37,000905.XSHG,3.1202,62.1628,2007-03-14
38,000905.XSHG,3.1868,63.4763,2007-03-15
39,000905.XSHG,3.1296,62.148,2007-03-16
40,000905.XSHG,3.1713,62.9403,2007-03-19
41,000905.XSHG,3.2368,64.1052,2007-03-20
42,000905.XSHG,3.2851,64.6595,2007-03-21
43,000905.XSHG,3.287,64.659,2007-03-22
44,000905.XSHG,3.3284,65.2819,2007-03-23
45,000905.XSHG,3.4161,66.6553,2007-03-26
46,000905.XSHG,3.4692,67.6906,2007-03-27
47,000905.XSHG,3.4227,66.301,2007-03-28
48,000905.XSHG,3.2938,63.3525,2007-03-29
49,000905.XSHG,3.3247,63.5783,2007-03-30
50,000905.XSHG,3.3827,64.6871,2007-04-02
51,000905.XSHG,3.4357,65.7018,2007-04-03
52,000905.XSHG,3.4772,66.5768,2007-04-04
53,000905.XSHG,3.5403,67.7558,2007-04-05
54,000905.XSHG,3.5983,69.3042,2007-04-06
55,000905.XSHG,3.6561,69.6806,2007-04-09
56,000905.XSHG,3.6747,70.0335,2007-04-10
57,000905.XSHG,3.7084,70.1425,2007-04-11
58,000905.XSHG,3.7914,72.0436,2007-04-12
59,000905.XSHG,3.7515,71.4649,2007-04-13
60,000905.XSHG,3.8585,69.4029,2007-04-16
61,000905.XSHG,3.9693,71.3726,2007-04-17
62,000905.XSHG,4.0594,71.5951,2007-04-18
63,000905.XSHG,3.8015,66.9399,2007-04-19
64,000905.XSHG,3.9923,70.4313,2007-04-20
65,000905.XSHG,4.1379,72.7911,2007-04-23
66,000905.XSHG,4.1736,73.0685,2007-04-24
67,000905.XSHG,4.1213,72.3168,2007-04-25
68,000905.XSHG,4.1616,73.3558,2007-04-26
69,000905.XSHG,4.1391,70.4138,2007-04-27
70,000905.XSHG,4.204,72.1397,2007-04-30
71,000905.XSHG,4.3916,75.799,2007-05-08
72,000905.XSHG,4.4014,75.9689,2007-05-09
73,000905.XSHG,4.4344,76.5377,2007-05-10
74,000905.XSHG,4.4141,76.1886,2007-05-11
75,000905.XSHG,4.4376,76.5939,2007-05-14
76,000905.XSHG,4.2944,74.1227,2007-05-15
77,000905.XSHG,4.424,76.3585,2007-05-16
78,000905.XSHG,4.5368,78.3055,2007-05-17
79,000905.XSHG,4.5517,78.5632,2007-05-18
80,000905.XSHG,4.6902,80.9541,2007-05-21
81,000905.XSHG,4.7946,82.7561,2007-05-22
82,000905.XSHG,4.9243,84.9937,2007-05-23
83,000905.XSHG,4.9063,84.6826,2007-05-24
84,000905.XSHG,4.9906,86.1382,2007-05-25
85,000905.XSHG,5.1165,88.3119,2007-05-28
86,000905.XSHG,5.2158,90.0246,2007-05-29
87,000905.XSHG,4.7905,82.6841,2007-05-30
88,000905.XSHG,4.6018,79.4281,2007-05-31
89,000905.XSHG,4.2807,73.885,2007-06-01
90,000905.XSHG,3.9138,67.5525,2007-06-04
91,000905.XSHG,3.9632,68.4056,2007-06-05
92,000905.XSHG,4.0483,69.8744,2007-06-06
93,000905.XSHG,4.2647,73.6088,2007-06-07
94,000905.XSHG,4.3389,74.8899,2007-06-08
95,000905.XSHG,4.4552,76.8978,2007-06-11
96,000905.XSHG,4.5817,79.0804,2007-06-12
97,000905.XSHG,4.7436,81.875,2007-06-13
98,000905.XSHG,4.6822,80.8161,2007-06-14
99,000905.XSHG,4.6926,80.9944,2007-06-15
100,000905.XSHG,4.8261,83.2982,2007-06-18
101,000905.XSHG,4.9166,84.8608,2007-06-19
102,000905.XSHG,4.7776,82.4626,2007-06-20
103,000905.XSHG,4.7549,82.0702,2007-06-21
104,000905.XSHG,4.4893,77.4857,2007-06-22
105,000905.XSHG,4.1978,72.454,2007-06-25
106,000905.XSHG,4.2745,73.7784,2007-06-26
107,000905.XSHG,4.3761,75.5321,2007-06-27
108,000905.XSHG,4.0877,70.5545,2007-06-28
109,000905.XSHG,3.9039,67.3825,2007-06-29
110,000905.XSHG,3.7415,66.5162,2007-07-02
111,000905.XSHG,3.8043,67.633,2007-07-03
112,000905.XSHG,3.722,66.1685,2007-07-04
113,000905.XSHG,3.4751,61.7796,2007-07-05
114,000905.XSHG,3.6901,65.6028,2007-07-06
115,000905.XSHG,3.8124,67.7456,2007-07-09
116,000905.XSHG,3.7012,65.7702,2007-07-10
117,000905.XSHG,3.7477,66.4306,2007-07-11
118,000905.XSHG,3.7674,66.78,2007-07-12
119,000905.XSHG,3.7533,66.2937,2007-07-13
120,000905.XSHG,3.6277,64.0762,2007-07-16
121,000905.XSHG,3.709,65.4823,2007-07-17
122,000905.XSHG,3.7236,65.5347,2007-07-18
123,000905.XSHG,3.7415,65.7194,2007-07-19
124,000905.XSHG,3.8919,68.3192,2007-07-20
125,000905.XSHG,4.0887,70.7719,2007-07-23
126,000905.XSHG,4.0983,70.9242,2007-07-24
127,000905.XSHG,4.2121,73.0021,2007-07-25
128,000905.XSHG,4.2924,73.7879,2007-07-26
129,000905.XSHG,4.3718,74.8757,2007-07-27
130,000905.XSHG,4.4516,75.7527,2007-07-30
131,000905.XSHG,4.5053,76.617,2007-07-31
132,000905.XSHG,4.2641,71.9077,2007-08-01
133,000905.XSHG,4.4433,74.6921,2007-08-02
134,000905.XSHG,4.5163,75.9142,2007-08-03
135,000905.XSHG,4.609,77.1982,2007-08-06
136,000905.XSHG,4.5775,76.685,2007-08-07
137,000905.XSHG,4.5015,75.0592,2007-08-08
138,000905.XSHG,4.5367,75.6071,2007-08-09
139,000905.XSHG,4.4271,73.2027,2007-08-10
140,000905.XSHG,4.4005,72.7915,2007-08-13
141,000905.XSHG,4.5086,74.5953,2007-08-14
142,000905.XSHG,4.4742,73.587,2007-08-15
143,000905.XSHG,4.4993,73.7954,2007-08-16
144,000905.XSHG,4.4421,72.6758,2007-08-17
145,000905.XSHG,4.6119,74.6196,2007-08-20
146,000905.XSHG,4.6584,74.313,2007-08-21
147,000905.XSHG,4.7145,74.9445,2007-08-22
148,000905.XSHG,4.7544,75.6824,2007-08-23
149,000905.XSHG,4.7584,75.5865,2007-08-24
150,000905.XSHG,4.7638,74.9979,2007-08-27
151,000905.XSHG,4.7665,75.4677,2007-08-28
152,000905.XSHG,4.7399,75.2667,2007-08-29
153,000905.XSHG,4.8863,78.3032,2007-08-30
154,000905.XSHG,4.9375,79.063,2007-08-31
155,000905.XSHG,5.053,80.6846,2007-09-03
156,000905.XSHG,5.0211,80.1766,2007-09-04
157,000905.XSHG,5.0523,80.6743,2007-09-05
158,000905.XSHG,5.1074,81.5546,2007-09-06
159,000905.XSHG,4.9848,79.5963,2007-09-07
160,000905.XSHG,5.0869,81.2267,2007-09-10
161,000905.XSHG,4.7638,76.0671,2007-09-11
162,000905.XSHG,4.8168,76.9136,2007-09-12
163,000905.XSHG,4.9179,78.5279,2007-09-13
164,000905.XSHG,4.9804,79.5262,2007-09-14
165,000905.XSHG,5.0908,81.2888,2007-09-17
166,000905.XSHG,5.143,82.1222,2007-09-18
167,000905.XSHG,5.0818,81.1456,2007-09-19
168,000905.XSHG,5.1338,81.9751,2007-09-20
169,000905.XSHG,5.0836,81.1739,2007-09-21
170,000905.XSHG,5.1114,81.6179,2007-09-24
171,000905.XSHG,5.0647,80.8723,2007-09-25
172,000905.XSHG,4.9931,79.729,2007-09-26
173,000905.XSHG,5.0405,80.4861,2007-09-27
174,000905.XSHG,5.1563,82.3351,2007-09-28
175,000905.XSHG,5.1596,82.3876,2007-10-08
176,000905.XSHG,5.2119,83.2225,2007-10-09
177,000905.XSHG,5.1813,82.7348,2007-10-10
178,000905.XSHG,5.0788,81.0971,2007-10-11
179,000905.XSHG,4.9728,79.4044,2007-10-12
180,000905.XSHG,4.9763,79.4519,2007-10-15
181,000905.XSHG,5.0321,80.3429,2007-10-16
182,000905.XSHG,5.0155,80.1438,2007-10-17
183,000905.XSHG,4.8814,75.6035,2007-10-18
184,000905.XSHG,4.8784,75.4208,2007-10-19
185,000905.XSHG,4.7387,73.0502,2007-10-22
186,000905.XSHG,4.7293,72.4537,2007-10-23
187,000905.XSHG,4.6182,70.5599,2007-10-24
188,000905.XSHG,4.244,64.6176,2007-10-25
189,000905.XSHG,4.1904,63.5714,2007-10-26
190,000905.XSHG,4.1853,62.2258,2007-10-29
191,000905.XSHG,4.2661,63.3787,2007-10-30
192,000905.XSHG,4.3887,65.1172,2007-10-31
193,000905.XSHG,4.2551,63.2069,2007-11-01
194,000905.XSHG,4.1539,61.703,2007-11-02
195,000905.XSHG,4.1835,62.1434,2007-11-05
196,000905.XSHG,4.2211,62.702,2007-11-06
197,000905.XSHG,4.2103,62.5406,2007-11-07
198,000905.XSHG,4.0383,59.9857,2007-11-08
199,000905.XSHG,3.992,59.2989,2007-11-09
200,000905.XSHG,3.9367,58.4763,2007-11-12
201,000905.XSHG,3.953,58.7194,2007-11-13
202,000905.XSHG,4.0987,60.8835,2007-11-14
203,000905.XSHG,4.05,60.1596,2007-11-15
204,000905.XSHG,4.0565,60.2566,2007-11-16
205,000905.XSHG,4.1494,61.6362,2007-11-19
206,000905.XSHG,4.2098,62.5335,2007-11-20
207,000905.XSHG,4.1492,61.6335,2007-11-21
208,000905.XSHG,3.962,58.8535,2007-11-22
209,000905.XSHG,4.0402,60.0149,2007-11-23
210,000905.XSHG,3.9994,59.4085,2007-11-26
211,000905.XSHG,3.9597,58.818,2007-11-27
212,000905.XSHG,3.9293,58.3671,2007-11-28
213,000905.XSHG,4.0334,59.9131,2007-11-29
214,000905.XSHG,3.9714,58.9919,2007-11-30
215,000905.XSHG,4.0142,59.628,2007-12-03
216,000905.XSHG,4.0376,59.9762,2007-12-04
217,000905.XSHG,4.1147,61.1204,2007-12-05
218,000905.XSHG,4.133,61.3929,2007-12-06
219,000905.XSHG,4.2021,62.4196,2007-12-07
220,000905.XSHG,4.3216,64.1948,2007-12-10
221,000905.XSHG,4.3705,64.9203,2007-12-11
222,000905.XSHG,4.3819,65.0896,2007-12-12
223,000905.XSHG,4.2472,63.089,2007-12-13
224,000905.XSHG,4.3402,64.4713,2007-12-14
225,000905.XSHG,4.3441,64.5287,2007-12-17
226,000905.XSHG,4.3108,64.0337,2007-12-18
227,000905.XSHG,4.4056,65.4426,2007-12-19
228,000905.XSHG,4.4589,66.2342,2007-12-20
229,000905.XSHG,4.5266,67.2388,2007-12-21
230,000905.XSHG,4.6056,68.4129,2007-12-24
231,000905.XSHG,4.6493,69.0618,2007-12-25
232,000905.XSHG,4.7436,70.4628,2007-12-26
233,000905.XSHG,4.7947,71.2221,2007-12-27
234,000905.XSHG,4.7823,71.0383,2007-12-28
235,000905.XSHG,4.9062,69.754,2008-01-02
236,000905.XSHG,5.0075,71.1929,2008-01-03
237,000905.XSHG,5.0192,71.359,2008-01-04
238,000905.XSHG,5.1197,72.7891,2008-01-07
239,000905.XSHG,4.9777,70.7702,2008-01-08
240,000905.XSHG,5.1253,72.868,2008-01-09
241,000905.XSHG,5.155,73.292,2008-01-10
242,000905.XSHG,5.1441,73.1376,2008-01-11
243,000905.XSHG,5.2134,74.1219,2008-01-14
244,000905.XSHG,5.2533,74.6924,2008-01-15
245,000905.XSHG,5.1817,73.6794,2008-01-16
246,000905.XSHG,5.0471,71.7633,2008-01-17
247,000905.XSHG,5.0872,72.3342,2008-01-18
248,000905.XSHG,4.8756,69.3239,2008-01-21
249,000905.XSHG,4.4615,63.435,2008-01-22
250,000905.XSHG,4.6888,66.8163,2008-01-23
251,000905.XSHG,4.8461,69.0557,2008-01-24
252,000905.XSHG,4.8614,69.2738,2008-01-25
253,000905.XSHG,4.5275,64.5106,2008-01-28
254,000905.XSHG,4.623,65.8538,2008-01-29
255,000905.XSHG,4.6344,66.0251,2008-01-30
256,000905.XSHG,4.458,63.5046,2008-01-31
257,000905.XSHG,4.2603,60.6405,2008-02-01
258,000905.XSHG,4.591,65.1137,2008-02-04
259,000905.XSHG,4.6053,65.2257,2008-02-05
260,000905.XSHG,4.5772,64.9977,2008-02-13
261,000905.XSHG,4.6746,66.3797,2008-02-14
262,000905.XSHG,4.6524,66.0645,2008-02-15
263,000905.XSHG,4.7915,68.1599,2008-02-18
264,000905.XSHG,4.8768,69.3754,2008-02-19
265,000905.XSHG,4.8222,68.2738,2008-02-20
266,000905.XSHG,4.878,68.9421,2008-02-21
267,000905.XSHG,4.7521,67.0804,2008-02-22
268,000905.XSHG,4.6001,64.6909,2008-02-25
269,000905.XSHG,4.6009,64.7033,2008-02-26
270,000905.XSHG,4.6928,66.206,2008-02-27
271,000905.XSHG,4.7028,66.3544,2008-02-28
272,000905.XSHG,4.7519,67.1166,2008-02-29
273,000905.XSHG,4.896,68.7035,2008-03-03
274,000905.XSHG,4.8577,68.1664,2008-03-04
275,000905.XSHG,4.8738,68.3136,2008-03-05
276,000905.XSHG,4.8709,67.9956,2008-03-06
277,000905.XSHG,4.7722,66.6253,2008-03-07
278,000905.XSHG,4.6027,64.349,2008-03-10
279,000905.XSHG,4.6644,65.2118,2008-03-11
280,000905.XSHG,4.5364,63.3461,2008-03-12
281,000905.XSHG,4.3564,60.83,2008-03-13
282,000905.XSHG,4.3257,60.4749,2008-03-14
283,000905.XSHG,3.9744,56.0168,2008-03-17
284,000905.XSHG,3.6827,51.8649,2008-03-18
285,000905.XSHG,3.8402,53.8024,2008-03-19
286,000905.XSHG,3.9992,56.1982,2008-03-20
287,000905.XSHG,4.0506,56.8219,2008-03-21
288,000905.XSHG,3.9472,54.8625,2008-03-24
289,000905.XSHG,3.9958,55.5373,2008-03-25
290,000905.XSHG,3.975,55.2919,2008-03-26
291,000905.XSHG,3.7504,52.317,2008-03-27
292,000905.XSHG,3.8423,53.5192,2008-03-28
293,000905.XSHG,3.6486,50.9118,2008-03-31
294,000905.XSHG,3.3418,46.4971,2008-04-01
295,000905.XSHG,3.16,43.9611,2008-04-02
296,000905.XSHG,3.2362,44.921,2008-04-03
297,000905.XSHG,3.4275,47.7364,2008-04-07
298,000905.XSHG,3.4953,48.8944,2008-04-08
299,000905.XSHG,3.3,45.9776,2008-04-09
300,000905.XSHG,3.3949,47.4459,2008-04-10
301,000905.XSHG,3.4408,47.8732,2008-04-11
302,000905.XSHG,3.2081,44.4947,2008-04-14
303,000905.XSHG,3.3084,45.8841,2008-04-15
304,000905.XSHG,3.2202,44.4702,2008-04-16
305,000905.XSHG,3.1049,42.4002,2008-04-17
306,000905.XSHG,2.9451,40.214,2008-04-18
307,000905.XSHG,2.9107,39.3404,2008-04-21
308,000905.XSHG,2.8718,38.8117,2008-04-22
309,000905.XSHG,2.9724,39.1919,2008-04-23
310,000905.XSHG,3.2313,42.4547,2008-04-24
311,000905.XSHG,3.2567,42.7017,2008-04-25
312,000905.XSHG,3.225,41.7897,2008-04-28
313,000905.XSHG,3.2484,41.4945,2008-04-29
314,000905.XSHG,3.3734,42.6565,2008-04-30
315,000905.XSHG,3.5138,45.5165,2008-05-05
316,000905.XSHG,3.4993,45.3274,2008-05-06
317,000905.XSHG,3.3497,43.3901,2008-05-07
318,000905.XSHG,3.4688,44.9324,2008-05-08
319,000905.XSHG,3.4684,44.9276,2008-05-09
320,000905.XSHG,3.5375,45.823,2008-05-12
321,000905.XSHG,3.543,45.8947,2008-05-13
322,000905.XSHG,3.6216,46.9124,2008-05-14
323,000905.XSHG,3.591,46.5161,2008-05-15
324,000905.XSHG,3.5398,45.8527,2008-05-16
325,000905.XSHG,3.5398,45.853,2008-05-19
326,000905.XSHG,3.3192,42.9945,2008-05-20
327,000905.XSHG,3.3997,44.0384,2008-05-21
328,000905.XSHG,3.3722,43.6821,2008-05-22
329,000905.XSHG,3.3363,43.2162,2008-05-23
330,000905.XSHG,3.2517,42.1208,2008-05-26
331,000905.XSHG,3.2649,42.2916,2008-05-27
332,000905.XSHG,3.3519,43.419,2008-05-28
333,000905.XSHG,3.2671,42.3197,2008-05-29
334,000905.XSHG,3.2706,42.3659,2008-05-30
335,000905.XSHG,3.2994,42.7392,2008-06-02
336,000905.XSHG,3.2838,42.5363,2008-06-03
337,000905.XSHG,3.2288,41.8245,2008-06-04
338,000905.XSHG,3.1897,41.3182,2008-06-05
339,000905.XSHG,3.164,40.9846,2008-06-06
340,000905.XSHG,2.8904,37.4412,2008-06-10
341,000905.XSHG,2.8152,36.4666,2008-06-11
342,000905.XSHG,2.7922,36.1693,2008-06-12
343,000905.XSHG,2.6615,34.4758,2008-06-13
344,000905.XSHG,2.6003,33.6823,2008-06-16
345,000905.XSHG,2.4408,31.6163,2008-06-17
346,000905.XSHG,2.5806,33.4274,2008-06-18
347,000905.XSHG,2.3665,30.6548,2008-06-19
348,000905.XSHG,2.4202,31.3504,2008-06-20
349,000905.XSHG,2.3786,30.8111,2008-06-23
350,000905.XSHG,2.4566,31.8214,2008-06-24
351,000905.XSHG,2.5957,33.6232,2008-06-25
352,000905.XSHG,2.6264,34.0206,2008-06-26
353,000905.XSHG,2.4419,31.6308,2008-06-27
354,000905.XSHG,2.4614,31.8834,2008-06-30
355,000905.XSHG,2.4531,29.5086,2008-07-01
356,000905.XSHG,2.4944,30.0061,2008-07-02
357,000905.XSHG,2.6109,31.4074,2008-07-03
358,000905.XSHG,2.612,31.4205,2008-07-04
359,000905.XSHG,2.7488,33.0665,2008-07-07
360,000905.XSHG,2.7908,33.5714,2008-07-08
361,000905.XSHG,2.865,34.4644,2008-07-09
362,000905.XSHG,2.7987,33.6668,2008-07-10
363,000905.XSHG,2.7814,33.4577,2008-07-11
364,000905.XSHG,2.8409,34.408,2008-07-14
365,000905.XSHG,2.7595,33.3947,2008-07-15
366,000905.XSHG,2.618,31.6681,2008-07-16
367,000905.XSHG,2.5917,31.3728,2008-07-17
368,000905.XSHG,2.6794,32.4339,2008-07-18
369,000905.XSHG,2.7885,33.6739,2008-07-21
370,000905.XSHG,2.7969,33.7761,2008-07-22
371,000905.XSHG,2.7725,33.4555,2008-07-23
372,000905.XSHG,2.8416,34.2903,2008-07-24
373,000905.XSHG,2.8168,33.9779,2008-07-25
374,000905.XSHG,2.849,34.5664,2008-07-28
375,000905.XSHG,2.792,33.7933,2008-07-29
376,000905.XSHG,2.7744,33.5467,2008-07-30
377,000905.XSHG,2.6743,32.2843,2008-07-31
378,000905.XSHG,2.7158,32.7654,2008-08-01
379,000905.XSHG,2.6497,32.1273,2008-08-04
380,000905.XSHG,2.5678,31.1388,2008-08-05
381,000905.XSHG,2.5736,31.1904,2008-08-06
382,000905.XSHG,2.5908,31.3742,2008-08-07
383,000905.XSHG,2.4051,29.1395,2008-08-08
384,000905.XSHG,2.2178,27.093,2008-08-11
385,000905.XSHG,2.1867,26.7868,2008-08-12
386,000905.XSHG,2.1874,26.7653,2008-08-13
387,000905.XSHG,2.2002,26.8066,2008-08-14
388,000905.XSHG,2.1926,26.7843,2008-08-15
389,000905.XSHG,2.0257,24.4378,2008-08-18
390,000905.XSHG,2.058,24.7992,2008-08-19
391,000905.XSHG,2.2275,26.713,2008-08-20
392,000905.XSHG,2.142,25.6286,2008-08-21
393,000905.XSHG,2.0981,25.0194,2008-08-22
394,000905.XSHG,2.0862,24.6849,2008-08-25
395,000905.XSHG,1.9703,23.2983,2008-08-26
396,000905.XSHG,1.9645,23.2997,2008-08-27
397,000905.XSHG,1.962,23.2353,2008-08-28
398,000905.XSHG,2.0244,23.9055,2008-08-29
399,000905.XSHG,1.9649,23.212,2008-09-01
400,000905.XSHG,1.9769,23.3541,2008-09-02
401,000905.XSHG,1.9616,23.1733,2008-09-03
402,000905.XSHG,1.9785,23.3724,2008-09-04
403,000905.XSHG,1.8859,22.2786,2008-09-05
404,000905.XSHG,1.7901,21.1473,2008-09-08
405,000905.XSHG,1.8055,21.3289,2008-09-09
406,000905.XSHG,1.8178,21.4747,2008-09-10
407,000905.XSHG,1.7843,21.0789,2008-09-11
408,000905.XSHG,1.788,21.122,2008-09-12
409,000905.XSHG,1.7499,20.6722,2008-09-16
410,000905.XSHG,1.7167,20.2801,2008-09-17
411,000905.XSHG,1.6664,19.6854,2008-09-18
412,000905.XSHG,1.8308,21.6281,2008-09-19
413,000905.XSHG,1.9145,22.617,2008-09-22
414,000905.XSHG,1.7889,21.1331,2008-09-23
415,000905.XSHG,1.8302,21.6209,2008-09-24
416,000905.XSHG,1.8737,22.1352,2008-09-25
417,000905.XSHG,1.8738,22.1361,2008-09-26
418,000905.XSHG,1.8003,21.2676,2008-10-06
419,000905.XSHG,1.7941,21.1944,2008-10-07
420,000905.XSHG,1.7499,20.6724,2008-10-08
421,000905.XSHG,1.7267,20.3983,2008-10-09
422,000905.XSHG,1.6109,19.0299,2008-10-10
423,000905.XSHG,1.641,19.3859,2008-10-13
424,000905.XSHG,1.5911,18.7963,2008-10-14
425,000905.XSHG,1.582,18.6584,2008-10-15
426,000905.XSHG,1.4936,17.651,2008-10-16
427,000905.XSHG,1.5117,17.8759,2008-10-17
428,000905.XSHG,1.5634,18.5398,2008-10-20
429,000905.XSHG,1.5608,18.5132,2008-10-21
430,000905.XSHG,1.5239,18.0038,2008-10-22
431,000905.XSHG,1.5382,18.2353,2008-10-23
432,000905.XSHG,1.5157,18.1178,2008-10-24
433,000905.XSHG,1.3941,17.0211,2008-10-27
434,000905.XSHG,1.4218,17.4773,2008-10-28
435,000905.XSHG,1.3615,16.6505,2008-10-29
436,000905.XSHG,1.3727,16.9481,2008-10-30
437,000905.XSHG,1.3451,16.7635,2008-10-31
438,000905.XSHG,1.3282,16.4645,2008-11-03
439,000905.XSHG,1.3045,16.1705,2008-11-04
440,000905.XSHG,1.3469,16.6961,2008-11-05
441,000905.XSHG,1.3238,16.4103,2008-11-06
442,000905.XSHG,1.3449,16.671,2008-11-07
443,000905.XSHG,1.4439,17.8989,2008-11-10
444,000905.XSHG,1.4328,17.7609,2008-11-11
445,000905.XSHG,1.468,18.1975,2008-11-12
446,000905.XSHG,1.5377,19.0608,2008-11-13
447,000905.XSHG,1.6093,19.9488,2008-11-14
448,000905.XSHG,1.6871,20.9136,2008-11-17
449,000905.XSHG,1.5615,19.3565,2008-11-18
450,000905.XSHG,1.6722,20.7285,2008-11-19
451,000905.XSHG,1.6772,20.7912,2008-11-20
452,000905.XSHG,1.6544,20.5085,2008-11-21
453,000905.XSHG,1.5868,19.6696,2008-11-24
454,000905.XSHG,1.5756,19.5312,2008-11-25
455,000905.XSHG,1.5821,19.6119,2008-11-26
456,000905.XSHG,1.6044,19.8884,2008-11-27
457,000905.XSHG,1.5852,19.6506,2008-11-28
458,000905.XSHG,1.6531,20.492,2008-12-01
459,000905.XSHG,1.6854,20.8917,2008-12-02
460,000905.XSHG,1.758,21.792,2008-12-03
461,000905.XSHG,1.757,21.7796,2008-12-04
462,000905.XSHG,1.8097,22.4334,2008-12-05
463,000905.XSHG,1.8885,23.4098,2008-12-08
464,000905.XSHG,1.8417,22.8293,2008-12-09
465,000905.XSHG,1.8934,23.4706,2008-12-10
466,000905.XSHG,1.8359,22.7577,2008-12-11
467,000905.XSHG,1.7547,21.7508,2008-12-12
468,000905.XSHG,1.7924,22.219,2008-12-15
469,000905.XSHG,1.8251,22.6242,2008-12-16
470,000905.XSHG,1.8484,22.9129,2008-12-17
471,000905.XSHG,1.8835,23.3474,2008-12-18
472,000905.XSHG,1.9002,23.5552,2008-12-19
473,000905.XSHG,1.8994,23.5455,2008-12-22
474,000905.XSHG,1.7791,22.0543,2008-12-23
475,000905.XSHG,1.7419,21.5927,2008-12-24
476,000905.XSHG,1.7369,21.5305,2008-12-25
477,000905.XSHG,1.7211,21.3343,2008-12-26
478,000905.XSHG,1.72,21.3209,2008-12-29
479,000905.XSHG,1.7096,21.1924,2008-12-30
480,000905.XSHG,1.6877,20.921,2008-12-31
481,000905.XSHG,1.7458,21.2942,2009-01-05
482,000905.XSHG,1.8077,22.0488,2009-01-06
483,000905.XSHG,1.8183,22.1783,2009-01-07
484,000905.XSHG,1.7745,21.6436,2009-01-08
485,000905.XSHG,1.8235,22.241,2009-01-09
486,000905.XSHG,1.85,22.5651,2009-01-12
487,000905.XSHG,1.8019,21.9783,2009-01-13
488,000905.XSHG,1.8731,22.8461,2009-01-14
489,000905.XSHG,1.8904,23.058,2009-01-15
490,000905.XSHG,1.9012,23.1888,2009-01-16
491,000905.XSHG,1.8979,23.1487,2009-01-19
492,000905.XSHG,1.9167,23.3782,2009-01-20
493,000905.XSHG,1.9197,23.4143,2009-01-21
494,000905.XSHG,1.9524,23.8132,2009-01-22
495,000905.XSHG,1.9361,23.6146,2009-01-23
496,000905.XSHG,1.9942,24.3348,2009-02-02
497,000905.XSHG,2.0476,24.986,2009-02-03
498,000905.XSHG,2.0955,25.5702,2009-02-04
499,000905.XSHG,2.0627,25.1705,2009-02-05
500,000905.XSHG,2.1562,26.3114,2009-02-06
501,000905.XSHG,2.2273,27.2022,2009-02-09
502,000905.XSHG,2.2896,27.9633,2009-02-10
503,000905.XSHG,2.2935,28.144,2009-02-11
504,000905.XSHG,2.335,28.6466,2009-02-12
505,000905.XSHG,2.4221,29.7169,2009-02-13
506,000905.XSHG,2.4642,30.1848,2009-02-16
507,000905.XSHG,2.3643,28.9605,2009-02-17
508,000905.XSHG,2.2693,27.8208,2009-02-18
509,000905.XSHG,2.3175,28.4438,2009-02-19
510,000905.XSHG,2.3973,29.471,2009-02-20
511,000905.XSHG,2.4773,30.5305,2009-02-23
512,000905.XSHG,2.3775,29.3009,2009-02-24
513,000905.XSHG,2.3899,29.502,2009-02-25
514,000905.XSHG,2.218,27.3731,2009-02-26
515,000905.XSHG,2.0861,25.7481,2009-02-27
516,000905.XSHG,2.1328,26.5361,2009-03-02
517,000905.XSHG,2.1481,26.7267,2009-03-03
518,000905.XSHG,2.2793,28.3374,2009-03-04
519,000905.XSHG,2.2969,28.5562,2009-03-05
520,000905.XSHG,2.2827,28.3755,2009-03-06
