,open,close,high,low,volume,total_turnover,SZZSopen,SZZSclose,SZZShigh,SZZSlow,SZZSvolume,SZZStotal_turnover,HS300open,HS300close,HS300high,HS300low,HS300volume,HS300total_turnover,SZCZopen,SZCZclose,SZCZhigh,SZCZlow,SZCZvolume,SZCZtotal_turnover
2012/2/16,3572.321,3577.202,3607.752,3540.853,4377796500,38463844699,2363.897,2356.86,2373.804,2342.073,9505116900,83758449953,2544.641,2536.074,2559.345,2519.043,5439543100,55165633314,9647.15,9622.83,9727.029,9557.941,826466457,10550698694
2012/2/17,3582.513,3565.306,3596.865,3530.962,3280805200,29749174639,2366.63,2357.181,2372.512,2344.76,7192483900,65121696783,2551.815,2537.086,2558.345,2522.856,3899471600,40458003413,9681.447,9615.339,9719.53,9553.587,576392036,7247347220
2012/2/20,3610.74,3574.458,3618.682,3573.225,4039259700,37488623709,2383.686,2363.597,2388.009,2362.012,8891158600,82306945828,2571.907,2540.706,2574.746,2539.904,5615332900,56748912893,9741.153,9616.649,9755.757,9616.649,759544203,10121776725
2012/2/21,3569.231,3618.302,3618.331,3533.111,3680377600,35274798704,2365.487,2381.43,2382.146,2345.053,7934866900,74538521268,2544.835,2562.453,2562.909,2520.786,4789480800,47758225547,9632.441,9695.87,9695.87,9539.826,581383242,7498620058
2012/2/22,3617.178,3689.004,3689.128,3616.108,5179167100,49097364438,2380.504,2403.587,2404.442,2374.03,11868426900,1.09092E+11,2564.315,2597.476,2598.863,2560.343,7637665600,76421806874,9709.933,9862.535,9865.768,9701.562,1064054638,13312380432
2012/2/23,3686.731,3700.888,3711.117,3662.42,4694868800,44736281821,2401.738,2409.554,2416.805,2396.71,11255359300,1.0547E+11,2595.779,2606.256,2614.537,2590.518,7037712600,72612089253,9859.43,9918.942,9958.748,9840.054,1035068907,12671442675
2012/2/24,3698.678,3756.825,3757.519,3689.359,5658942700,50490318548,2410.881,2439.628,2439.977,2405.274,13490324900,1.2155E+11,2607.339,2648.017,2648.017,2602.776,8599970800,88058616716,9922.164,10124.154,10131.133,9907.026,1232512552,15732078510
2012/2/27,3767.602,3764.326,3822.26,3764.17,6574951100,60250938700,2447.406,2447.057,2478.375,2444.629,15807324400,1.44686E+11,2658.121,2656.573,2693.843,2656.573,10151403400,1.0667E+11,10157.181,10177.332,10333.918,10157.181,1371031213,17968622731
2012/2/28,3748.335,3745.58,3761.728,3696.211,4900866200,45786328949,2440.914,2451.857,2458.651,2431.828,11836199300,1.07E+11,2652.342,2662.463,2671.833,2641.459,7759253600,77213053038,10155.038,10161.86,10233.069,10087.056,978758697,13033832734
2012/2/29,3733.629,3696.144,3750.457,3691.981,4041516000,38654066988,2446.228,2428.487,2453.067,2426.329,9553695200,91908381829,2655.858,2634.143,2666.647,2631.784,5912020600,64875221164,10126.684,10054.845,10214.631,10048.794,820196851,11455878178
2012/3/1,3679.04,3715.673,3737.718,3675.275,3563681000,35193210537,2418.788,2426.115,2437.874,2418.334,7508328900,71067886558,2622.737,2633.345,2647.785,2621.858,4214844100,46524079738,10011.119,10060.957,10125.671,10011.119,558466690,7881040367
2012/3/2,3719.957,3794.416,3794.579,3719.957,4623462800,43320794269,2430.098,2460.693,2461.121,2430.098,10322837800,96453866915,2637.961,2679.934,2679.934,2637.961,6412203400,66981591368,10078.82,10299.935,10301.642,10078.82,887431545,12219051822
2012/3/5,3805.676,3798.377,3825.716,3793.69,4910451700,49308631592,2464.849,2445.002,2469.841,2442.115,11269332600,1.07604E+11,2687.74,2662.698,2694.612,2660.955,7139545800,74973261138,10338.001,10226.438,10379.459,10217.526,928795818,13394467894
2012/3/6,3786.158,3760.585,3786.158,3729.604,4563923600,44441684246,2439.779,2410.445,2442.001,2406.056,10370901200,1.00674E+11,2654.799,2621.052,2657.963,2615.6,6244714800,68852557821,10193.234,10093.814,10225.052,10070.492,831017569,11293911666
2012/3/7,3718.765,3732.707,3780.482,3707.786,4210384000,40740343557,2391.203,2394.794,2413.695,2388.519,9479063600,91730684728,2596.479,2603.005,2628.585,2594.128,5694873300,63243293004,9997.888,10054.865,10173.659,9991.327,923169348,12029945181
2012/3/8,3741.479,3791.827,3803.366,3741.479,4320005300,41665571828,2401.102,2420.276,2426.698,2401.102,9678213400,93410826914,2612.403,2635.791,2645.953,2612.403,5754941300,64458851045,10092.132,10171.128,10228.235,10084.523,810237331,10967915131
2012/3/9,3802.092,3848.108,3848.108,3787.906,4400341800,45267028396,2425.885,2439.462,2440.511,2414.966,10062405500,1.00411E+11,2644.1,2664.302,2664.414,2631.406,5525892100,65963441747,10202.945,10334.384,10334.384,10161.721,846438435,12280388083
2012/3/12,3852.605,3871.12,3876.171,3839.433,4707843700,48889178975,2438.546,2434.859,2440.857,2420.84,10622305900,1.08158E+11,2663.243,2654.402,2666.432,2636.423,6232721600,74367701978,10322.949,10300.503,10373.922,10228.386,852895592,12737515980
2012/3/13,3867.971,3910.064,3910.064,3856.411,4749636800,48173800284,2432.843,2455.795,2457.22,2428.609,10464971200,1.02577E+11,2653.681,2681.073,2681.334,2649.169,5840446900,66429764308,10308.642,10427.243,10427.243,10292.046,776378769,11542943818
2012/3/14,3924.49,3734.317,3945.306,3709.093,7659077500,75735358131,2464.915,2391.23,2476.216,2382.836,17978602900,1.70737E+11,2694.475,2605.106,2705.754,2595.342,10842654000,1.1708E+11,10487.295,10094.891,10528.997,10063.785,1452315731,20547470243
2012/3/15,3726.365,3689.014,3754.729,3635.678,5089393600,49662282921,2388.063,2373.774,2403.742,2366.024,12002549900,1.12261E+11,2602.661,2585.546,2618.252,2575.437,7256596000,77042766482,10101.275,10086.556,10173.383,10013.432,994120756,13816280667
2012/3/16,3693.317,3786.617,3786.617,3687.81,4553522600,46476804075,2377.757,2404.736,2406.148,2368.311,10367562200,1.02406E+11,2591.8,2623.52,2624.316,2577.245,5809125900,67451822278,10115.31,10279.302,10284.253,10071.583,786079005,12027804893
2012/3/19,3788.388,3829.696,3830.024,3762.304,4540098300,46051567853,2401.217,2410.184,2412.336,2383.674,10215349000,1.02982E+11,2617.662,2630.013,2631.045,2598.63,5764662500,68803937996,10256.511,10296.165,10306.464,10186.075,754754391,11606281604
2012/3/20,3819.722,3746.284,3819.722,3744.809,4141484200,40150689640,2407.542,2376.839,2407.542,2376.031,9790393500,94620915242,2622.66,2584.445,2622.66,2584.024,5811406500,64263817216,10255.255,10116.391,10255.255,10110.377,708115582,9939963512
2012/3/21,3757,3760.047,3782.405,3700.494,4028183200,40580026236,2384.709,2378.195,2396.722,2361.222,9568653800,94949639342,2597.375,2587.793,2613.269,2569.075,5800254400,66674920148,10152.301,10090.436,10225.54,10006.917,751025912,11203665504
2012/3/22,3754.873,3742.388,3769.371,3720.685,3365333800,32386033933,2376.991,2375.772,2386.099,2364.13,7934888000,76900869341,2586.938,2583.747,2599.244,2570.446,4492677700,50115505934,10082.249,10038.954,10116.952,10008.879,525941433,7770147489
2012/3/23,3727.146,3670.129,3728.618,3652.233,3286979300,32760561957,2369.077,2349.539,2371.263,2342.12,7686213900,74138712972,2575.327,2552.94,2578.825,2544.525,4332925600,47812442986,10002.896,9885.25,10029.442,9858.373,562890581,8119389339
2012/3/26,3661.391,3666.279,3680.288,3635.668,2488481600,24389778143,2349.086,2350.599,2357.996,2339.141,5542773300,54051832906,2551.425,2555.442,2562.929,2540.696,3181621100,36356133943,9871.889,9946.136,9956.355,9871.889,580082016,7758779470
2012/3/27,3681.741,3652.876,3699.161,3648.746,2610910300,26289395192,2358.545,2347.179,2363.766,2344.304,6088111600,65159971554,2565.551,2547.143,2571.899,2544.373,3594460400,47394454857,9959.444,9841.383,10008.683,9830.513,512076591,8072814982
2012/3/28,3638.767,3490.007,3638.767,3483.584,3627013500,33716856137,2341.003,2284.881,2341.42,2281.433,8364528300,78231139045,2538.458,2474.9,2540.417,2471.034,5000579000,54993640999,9800.29,9531.149,9824.619,9515.98,664898761,9371885288
2012/3/29,3471.357,3425.702,3482.326,3391.795,3080146600,27533076415,2276.74,2252.16,2280.958,2242.345,7424808400,68018095501,2463.688,2443.122,2476.478,2429.732,4613130400,48651595893,9478.122,9418.225,9565.007,9352.168,673022125,8751112818
2012/3/30,3422.812,3416.856,3445.469,3383.531,2482601700,22391173676,2256.042,2262.788,2266.208,2246.245,6202414700,55962029859,2447.939,2454.899,2461.977,2438.488,3702708600,39139734882,9426.636,9410.262,9505.142,9365.526,456539790,6393058934
2012/4/5,3420.026,3531.549,3532.076,3412.441,2935244800,27863141274,2258.031,2302.241,2303.824,2251.393,8010145600,74602339783,2449.208,2512.832,2517.386,2441.269,5433168700,58049690964,9410.973,9709.026,9737.898,9388.781,703409799,9435165533
2012/4/6,3530.63,3554.027,3570.589,3520.889,3006546600,28823067783,2299.055,2306.553,2309.64,2291.559,7213652100,68863352285,2509.445,2519.83,2525.534,2502.703,4236857600,47207795088,9704.875,9786.186,9811.683,9684.373,627120101,8483760567
2012/4/9,3544.01,3512.914,3563.336,3512.365,2582002700,24129544481,2300.051,2285.777,2304.65,2284.442,5976063900,55129724461,2510.533,2495.146,2518.378,2491.592,3537098600,38180751755,9739.071,9710.909,9802.234,9650.574,660726733,7419036907
2012/4/10,3496.125,3554.038,3554.218,3432.359,2882622300,26870285618,2281.024,2305.863,2306.387,2258.853,6734552600,63133960653,2490.283,2519.788,2519.812,2459.348,4133590500,44064833898,9682.83,9795.968,9795.968,9516.892,664888157,8046414741
2012/4/11,3513.498,3566.476,3582.95,3497.943,3272145100,28859093448,2286.716,2308.925,2319.053,2280.035,7513007000,67516502992,2494.517,2520.036,2541.126,2489.325,4251031000,43627983913,9683.11,9802.321,9920.342,9666.535,606998037,7151072116
2012/4/12,3568.815,3640.407,3640.407,3561.05,4179733400,36669798845,2310.484,2350.864,2351.055,2307.841,9768789500,87315827000,2522.828,2570.436,2570.842,2516.568,5648840900,59536950778,9817.783,10007.652,10013.204,9779.68,871240522,11154470528
2012/4/13,3653.604,3675.028,3695.133,3643.472,4822225700,43090839107,2351.513,2359.161,2369.701,2346.944,9877441400,92321434038,2575.052,2580.454,2593.788,2570.035,5309264300,61892977442,10043.259,10043.715,10116.124,10008.67,949106741,12235834431
2012/4/16,3644.666,3685.481,3702.415,3632.846,4422581500,36964596339,2346.307,2357.026,2364.111,2342.199,8532268200,73752833490,2564.231,2574.044,2586.198,2559.781,4083970000,42650756402,9975.625,10000.309,10063.675,9954.887,588152870,7578514414
2012/4/17,3679.92,3631.556,3702.842,3629.818,4285433200,36903706997,2355.369,2334.985,2363.013,2333.341,8468844500,72470714424,2572.364,2541.883,2578.76,2541.535,3781546700,38328417080,9999.199,9839.915,10022.545,9837.779,571767596,7275536177
2012/4/18,3637.549,3714.02,3717.54,3632.674,4425445000,40078270021,2341.135,2380.848,2383.64,2337.857,10861254400,93123038358,2550.905,2599.908,2602.106,2545.996,5868840800,59361005883,9888.054,10069.533,10082.819,9842.072,822588613,11873796028
2012/4/19,3712.529,3704.705,3728.865,3684.855,4036202200,37179641162,2378.632,2378.634,2386.978,2369.459,9427242100,89960919583,2598.329,2596.056,2606.86,2585.301,4644810900,55512931549,10049.769,10015.406,10080,9971.616,613215471,9057640154
2012/4/20,3696.658,3736.365,3743.485,3684.227,4583035900,40816948486,2374.662,2406.863,2407.294,2372.13,11552206200,1.01772E+11,2591.51,2626.839,2627.375,2589.351,6144637900,63829908072,10004.279,10131.035,10144.537,9996.724,824647297,11242152808
2012/4/23,3731.549,3691.574,3739.15,3673.311,5316741000,48706482063,2403.521,2388.588,2411.51,2383.068,12290755800,1.09412E+11,2624.751,2606.038,2632.092,2599.112,5866493800,62073949557,10142.003,10076.051,10154.507,10034.253,747387203,11047235797
2012/4/24,3658.615,3666.395,3709.368,3557.784,5573181400,47971463721,2380.236,2388.834,2415.749,2350.399,13372235400,1.17495E+11,2594.801,2604.866,2640.295,2559.464,7113955800,73150514001,10010.347,10041.887,10180.079,9841.437,919377318,12272616940
2012/4/25,3654.749,3718.911,3728.551,3645.066,6291045400,51233975310,2382.211,2406.813,2411.421,2376.626,13097286700,1.1307E+11,2598.228,2625.99,2631.438,2593.327,6246805300,63529458933,10012.849,10162.006,10182.09,9993.688,875774823,11387768725
2012/4/26,3720.742,3700.028,3729.907,3683.434,5345881700,45543806641,2408.558,2404.697,2414.754,2393.265,11552958700,1.04823E+11,2632.718,2631.487,2643.768,2617.089,5896566700,64377486667,10182.462,10201.654,10258.572,10152.048,783163393,11487861534
2012/4/27,3690.159,3664.638,3699.098,3659.111,3884701500,33650582331,2402.431,2396.316,2408.42,2393.867,9122835000,84016072396,2630.549,2626.157,2637.918,2623.598,4823358600,53345515969,10191.091,10180.393,10244.975,10172.519,846066865,11447706469
2012/5/2,3707.816,3718.259,3735.896,3674.957,4765640400,43664797117,2421.082,2438.436,2446.35,2407.788,12800600600,1.23975E+11,2660.673,2683.487,2697.949,2643.527,8014865400,92366091966,10319.484,10424.942,10500.149,10253.044,1236573965,18237851955
2012/5/3,3707.505,3733.816,3735.325,3701.195,4161311800,39330404797,2433.589,2440.08,2441.953,2427.728,10224849300,1.02186E+11,2679.517,2691.518,2693.88,2675.811,5936109000,72337336415,10415.29,10468.375,10479.604,10400.324,994883599,15328637043
2012/5/4,3730.723,3758.004,3761.974,3713.988,4067145100,38353513520,2437.465,2452.014,2453.731,2427.969,10220487100,1.02378E+11,2689.624,2715.879,2716.033,2677.14,6321808600,73699551125,10464.59,10573.597,10576.208,10410.942,859971535,13268870089
2012/5/7,3741.663,3784.556,3784.57,3733.838,4231275700,41857415305,2441.757,2451.947,2451.947,2432.736,10883010700,1.11395E+11,2699.447,2717.778,2717.778,2694.321,6854731400,82715668565,10512.693,10612.893,10616.278,10509.756,987477228,14736116474
2012/5/8,3783.083,3783.472,3798.054,3752.388,4079656300,40679492742,2451.575,2448.884,2451.598,2431.025,10485553700,1.0497E+11,2717.408,2709.116,2717.825,2683.562,6311084000,73744497984,10604.956,10524.68,10605.352,10413.449,813489398,12489264325
2012/5/9,3759.39,3717.47,3759.39,3716.134,3933110600,38601946044,2432.472,2408.587,2432.472,2407.509,9790221200,99521226356,2685.187,2657.514,2685.187,2655.322,5840028300,69482578578,10410.84,10294.577,10410.84,10282.815,770970758,10661824595
2012/5/10,3713.402,3731.131,3744.518,3713.308,3239118000,32987981408,2409.945,2410.23,2419.121,2402.204,8169847100,81054861426,2657.87,2657.214,2667.675,2649.38,4696257600,54056953614,10287.757,10277.617,10342.339,10255.246,611885641,9154563387
2012/5/11,3727.587,3715.385,3753.815,3715.061,3236015900,33147922660,2406.074,2394.983,2415.977,2393.378,7486399500,75815758028,2652.313,2636.917,2666.566,2636.523,4100614300,49392898299,10261.549,10211.406,10342.802,10210.734,530499718,8672851843
2012/5/14,3745.829,3710.097,3760.884,3706.158,3797367600,37554328619,2408.262,2380.725,2411.272,2377.983,9052633900,89364340585,2653.806,2615.534,2656.284,2613.349,5208248400,60331294491,10278.945,10093.377,10284.9,10091.004,677465787,10124929572
2012/5/15,3679.341,3705.883,3705.897,3652.874,3311038200,33030110528,2367.083,2374.843,2376.594,2354.614,7792291600,77334728771,2597.644,2617.374,2618.175,2591.598,4576727100,51374761939,10027.401,10131.81,10139.249,10009.518,660973695,9547269244
2012/5/16,3696.613,3660.312,3707.81,3660.031,3259432600,32499778300,2369.295,2346.192,2372.032,2344.5,7673382900,74181725328,2610.161,2574.647,2612.625,2574.082,4328027400,47863536278,10099.811,9916.466,10099.811,9916.466,578585224,8575538173
2012/5/17,3656.825,3714.186,3716.707,3643.788,3667487000,33943677767,2347.177,2378.886,2383.306,2342.352,8687003000,81458439849,2577.961,2613.942,2619.589,2571.201,4372838900,49203910040,9942.179,10079.478,10105.947,9915.806,610027948,9264341096
2012/5/18,3691.643,3655.858,3710.412,3645.909,3775156800,33551301207,2364.899,2344.52,2369.598,2338.241,8968941900,78956446671,2595.547,2573.976,2603.191,2567.302,4342212400,46907511775,9995.905,9903.094,10049.919,9880.043,574249474,8681156867
2012/5/21,3650.923,3653.546,3676.97,3616.909,3149620100,29390751769,2343.576,2348.3,2360.386,2330.325,7484034100,70052964572,2572.369,2587.231,2604.219,2563.973,3860209000,44300405781,9893.772,9977.563,10060.077,9870.354,546079225,8534518695
2012/5/22,3666.136,3711.055,3711.055,3666.136,3453119000,33824170228,2355.732,2373.307,2374.056,2354.868,7677978000,75374527235,2598.167,2627.525,2627.602,2597.603,4277352900,49392413014,10030.542,10180.268,10180.268,10022.734,679496452,9934231170
2012/5/23,3702.814,3708.919,3723.189,3670.029,4001372500,41259207762,2369.265,2363.437,2378.077,2350.548,8421658000,84886660758,2621.786,2616.869,2635.78,2598.29,4371953100,52563403310,10142.91,10143.201,10218.331,10055.928,642341695,9681832810
2012/5/24,3697.916,3678.093,3720.438,3668.275,3748289500,36857597794,2359.682,2350.973,2373.057,2344.58,7920680500,76840602473,2613.095,2595.26,2630.414,2588.209,4284406600,50064439874,10122.572,9984.58,10187.137,9951.268,750414772,12004660240
2012/5/25,3675.51,3635.516,3683.63,3622.097,3569443600,32618806292,2350.541,2333.553,2355.808,2327.408,7401925200,68024547810,2595.261,2573.103,2602.17,2565.647,3927300400,41420081778,9980.177,9884.959,10003.832,9848.915,608150236,8643111170
2012/5/28,3622.129,3687.455,3687.516,3568.031,4196548400,37034553726,2325.317,2361.367,2361.744,2309.072,9496210500,86735892422,2562.596,2614.689,2614.849,2545.336,5633927500,58412343035,9816.78,10104.101,10108.368,9755.59,941885322,12723094903
2012/5/29,3686.575,3745.678,3748.442,3683.519,4761059300,47322150662,2361.003,2389.636,2393.279,2358.374,11715772500,1.11364E+11,2615.145,2650.854,2658.255,2612.564,7213563700,78681504585,10101.401,10214.736,10271.365,10087.477,1102270842,15962337362
2012/5/30,3739.039,3752.219,3764.638,3734.246,3961972000,38201409297,2385.392,2384.668,2391.691,2378.133,8980979300,84828401300,2646.37,2642.258,2655.163,2636.518,5185543600,56976275428,10196.53,10162.34,10241.311,10135.378,872528656,11205291805
2012/5/31,3732.467,3753.593,3775.373,3722.039,3678437800,36618471498,2370.007,2372.234,2382.989,2362.314,7789022800,75383460178,2623.158,2632.042,2645.591,2617.228,4410746900,49875041384,10089.952,10141.41,10194.584,10050.075,689368451,9911987410
2012/6/1,3752.019,3744.437,3769.516,3725.282,3495140000,34091586244,2373.224,2373.436,2388.087,2365.442,7702192300,77078144800,2633.601,2632.998,2653.857,2623.289,4419105600,53843404285,10142.122,10145.804,10262.05,10095.334,651303152,10167609923
2012/6/4,3684.037,3621.808,3707.314,3621.808,3714006400,35613344956,2346.984,2308.55,2348.199,2308.229,9017934700,86903299584,2598.733,2559.026,2608.316,2558.92,5247850200,60615569451,9988.528,9874.518,10085.399,9871.039,671027531,10076405327
2012/6/5,3625.142,3617.614,3646.507,3603.374,2779218400,27159398261,2313.741,2311.916,2323.298,2304.046,6607852800,64099737588,2565.186,2558.842,2573.887,2548.76,3777991000,43553303591,9899.653,9847.119,9941.537,9816.761,525398336,7778024208
2012/6/6,3621.636,3600.163,3638.564,3585.527,2540549900,24367239260,2315.561,2309.555,2323.113,2301.035,5853202800,58562081283,2564.226,2557.401,2573.739,2547.334,3385769400,41316908581,9863.703,9812.976,9897.744,9772.468,477468156,6921980735
2012/6/7,3635.572,3581.137,3647.282,3572.494,2562953700,24059754823,2324.672,2293.13,2328.672,2288.665,6023204800,59646400379,2579.425,2542.184,2584.039,2536.258,3484118600,42053000073,9921.31,9755.641,9937.114,9730.58,485995448,6776562389
